id,surface,euro,location,link
XAHI1003G,78,105000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XAHI1003G?lista=141346768
XARL10006,78,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL10006?lista=141346768
XARL1004V,78,114000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL1004V?lista=141346768
X01V1000T,79,86000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X01V1000T?lista=141346768
X1FJ0019I,79,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ0019I?lista=141346768
X1KA100DR,79,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1KA100DR?lista=141346768
X46K103KK,79,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K103KK?lista=141346768
X4I71003L,79,119415,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X4I71003L?lista=141346768
X4I71008A,79,98900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I71008A?lista=141346768
X7KQ1003R,79,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7KQ1003R?lista=141346768
X8BO10019,79,120000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8BO10019?lista=141346768
X8I700056,79,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8I700056?lista=141346768
X8M21006R,79,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M21006R?lista=141346768
X90R1002H,79,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X90R1002H?lista=141346768
X9AC10015,79,101000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9AC10015?lista=141346768
X9PI10027,79,95000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI10027?lista=141346768
X9PL10040,79,117000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X9PL10040?lista=141346768
XAK300004,79,105000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAK300004?lista=141346768
XANP00009,79,96708,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00009?lista=141346768
XV0G00H4L,79,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XV0G00H4L?lista=141346768
X01V100AO,80,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X01V100AO?lista=141346768
X1FJ00179,80,108000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ00179?lista=141346768
X1FJ0018K,80,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ0018K?lista=141346768
X1KA10045,80,120000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA10045?lista=141346768
X1KA100DI,80,104000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100DI?lista=141346768
X1KA100E2,80,82900,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X1KA100E2?lista=141346768
X1KA100J7,80,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100J7?lista=141346768
X1KA100TB,80,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100TB?lista=141346768
X1KA101RG,80,92000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA101RG?lista=141346768
X1KA1021G,80,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1KA1021G?lista=141346768
X1KA10223,80,112000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA10223?lista=141346768
X3SH102JV,80,113000,aurel vlaicu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/aurel-vlaicu/apartament-de-vanzare-4-camere-X3SH102JV?lista=141346768
X3SH1039Q,80,89990,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X3SH1039Q?lista=141346768
X46K10097,80,109000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K10097?lista=141346768
X46K100MV,80,82000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K100MV?lista=141346768
X46K100QH,80,120000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X46K100QH?lista=141346768
X46K1048L,80,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K1048L?lista=141346768
X46K104SH,80,116000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X46K104SH?lista=141346768
X4I71000T,80,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I71000T?lista=141346768
X4I71004J,80,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X4I71004J?lista=141346768
X4V300014,80,119900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X4V300014?lista=141346768
X4V3000RP,80,100000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X4V3000RP?lista=141346768
X54N00018,80,117745,ultracentral,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/ultracentral/apartament-de-vanzare-3-camere-X54N00018?lista=141346768
X54N0001O,80,118000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X54N0001O?lista=141346768
X57Q10028,80,85000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X57Q10028?lista=141346768
X57Q100F9,80,92000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100F9?lista=141346768
X5ET1000E,80,90000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1000E?lista=141346768
X5ET10040,80,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET10040?lista=141346768
X6QM10059,80,111900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X6QM10059?lista=141346768
X7F91002N,80,87500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7F91002N?lista=141346768
X7KQ1002V,80,114000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X7KQ1002V?lista=141346768
X7KQ100ES,80,115000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X7KQ100ES?lista=141346768
X7ME00012,80,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7ME00012?lista=141346768
X7P110027,80,118000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X7P110027?lista=141346768
X8CH10007,80,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8CH10007?lista=141346768
X8DD1001U,80,93500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-4-camere-X8DD1001U?lista=141346768
X8F50007I,80,113000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8F50007I?lista=141346768
X8F500097,80,117000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X8F500097?lista=141346768
X8JT10036,80,89500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8JT10036?lista=141346768
X8M21005N,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8M21005N?lista=141346768
X8MD1001A,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1001A?lista=141346768
X8MD1002D,80,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD1002D?lista=141346768
X8MD1004I,80,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD1004I?lista=141346768
X8MD1005O,80,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1005O?lista=141346768
X8MD1006P,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1006P?lista=141346768
X8MD10070,80,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD10070?lista=141346768
X8MD1009A,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1009A?lista=141346768
X8QD10018,80,117000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8QD10018?lista=141346768
X8QD1001S,80,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8QD1001S?lista=141346768
X93B1002K,80,110900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X93B1002K?lista=141346768
X93B1005N,80,92000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X93B1005N?lista=141346768
X9CH10028,80,118000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9CH10028?lista=141346768
X9CH10029,80,99900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9CH10029?lista=141346768
X9L60000C,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9L60000C?lista=141346768
X9LN10016,80,90000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-4-camere-X9LN10016?lista=141346768
X9ND10006,80,110000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9ND10006?lista=141346768
X9PI10087,80,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PI10087?lista=141346768
X9PL1001G,80,114000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9PL1001G?lista=141346768
X9PL1002I,80,117500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1002I?lista=141346768
X9PN1000D,80,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9PN1000D?lista=141346768
X9PN1000P,80,89500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PN1000P?lista=141346768
XAMQ0000H,80,112000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XAMQ0000H?lista=141346768
XAO800030,80,85000,gruia,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gruia/apartament-de-vanzare-3-camere-XAO800030?lista=141346768
XAON1002D,80,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XAON1002D?lista=141346768
XARL1000V,80,102000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XARL1000V?lista=141346768
XARL1001I,80,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL1001I?lista=141346768
XARL10022,80,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL10022?lista=141346768
XARL1002F,80,113000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XARL1002F?lista=141346768
X01V1008M,81,119000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X01V1008M?lista=141346768
X1KA100LT,81,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100LT?lista=141346768
X46K1009K,81,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K1009K?lista=141346768
X46K10212,81,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X46K10212?lista=141346768
X46K103FK,81,119000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K103FK?lista=141346768
X4HK10019,81,99422,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10019?lista=141346768
X54N00022,81,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N00022?lista=141346768
X54N00044,81,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N00044?lista=141346768
X54N0008Q,81,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N0008Q?lista=141346768
X5ET1002I,81,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1002I?lista=141346768
X5ET1003N,81,97000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1003N?lista=141346768
X5ET1003R,81,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1003R?lista=141346768
X6710006E,81,99800,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710006E?lista=141346768
X7JK00052,81,92000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7JK00052?lista=141346768
X7ME0001C,81,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7ME0001C?lista=141346768
X8BO1000J,81,109000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X8BO1000J?lista=141346768
X8M2100HJ,81,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M2100HJ?lista=141346768
X8MD10038,81,109000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD10038?lista=141346768
X8MD100AV,81,119000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD100AV?lista=141346768
X9AC10010,81,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9AC10010?lista=141346768
X9PI10040,81,107500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI10040?lista=141346768
X9PI10045,81,115000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PI10045?lista=141346768
XAVK00009,81,89800,vest,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/vest/apartament-de-vanzare-3-camere-XAVK00009?lista=141346768
XB1J10005,81,73071,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XB1J10005?lista=141346768
X1FJ00131,82,109000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ00131?lista=141346768
X1KA100QN,82,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100QN?lista=141346768
X1KA1017K,82,107000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA1017K?lista=141346768
X1KA101PJ,82,110000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA101PJ?lista=141346768
X3SH1023I,82,104000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X3SH1023I?lista=141346768
X3SH103CR,82,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X3SH103CR?lista=141346768
X46K100CB,82,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X46K100CB?lista=141346768
X46K100GD,82,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K100GD?lista=141346768
X46K1014G,82,105000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X46K1014G?lista=141346768
X46K101T7,82,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K101T7?lista=141346768
X46K101UL,82,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K101UL?lista=141346768
X46K1027N,82,119500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K1027N?lista=141346768
X4I71001P,82,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I71001P?lista=141346768
X4I7100FO,82,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I7100FO?lista=141346768
X4I7100H1,82,99900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I7100H1?lista=141346768
X4I7100LS,82,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X4I7100LS?lista=141346768
X54N0000R,82,107900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X54N0000R?lista=141346768
X54N000B7,82,114450,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X54N000B7?lista=141346768
